DATE,COUNTRY,CITY,VALUE
19-10-2020,IN,New Delhi,177
20-10-2020,IN,New Delhi,172
21-10-2020,IN,New Delhi,168
22-10-2020,IN,New Delhi,183
23-10-2020,IN,New Delhi,214
24-10-2020,IN,New Delhi,198
25-10-2020,IN,New Delhi,206
26-10-2020,IN,New Delhi,225
27-10-2020,IN,New Delhi,229
28-10-2020,IN,New Delhi,215
29-10-2020,IN,New Delhi,283
30-10-2020,IN,New Delhi,297
31-10-2020,IN,New Delhi,284
01-11-2020,IN,New Delhi,216
02-11-2020,IN,New Delhi,225
03-11-2020,IN,New Delhi,149
04-11-2020,IN,New Delhi,99
05-11-2020,IN,New Delhi,124
06-11-2020,IN,New Delhi,114
07-11-2020,IN,New Delhi,59
08-11-2020,IN,New Delhi,104
09-11-2020,IN,New Delhi,134
10-11-2020,IN,New Delhi,168
11-11-2020,IN,New Delhi,183
12-11-2020,IN,New Delhi,192
13-11-2020,IN,New Delhi,203
14-11-2020,IN,New Delhi,398
15-11-2020,IN,New Delhi,250
16-11-2020,IN,New Delhi,168
17-11-2020,IN,New Delhi,162
18-11-2020,IN,New Delhi,183
19-11-2020,IN,New Delhi,194
20-11-2020,IN,New Delhi,206
21-11-2020,IN,New Delhi,193
22-11-2020,IN,New Delhi,193
23-11-2020,IN,New Delhi,202
24-11-2020,IN,New Delhi,275
25-11-2020,IN,New Delhi,346
26-11-2020,IN,New Delhi,159
27-11-2020,IN,New Delhi,163
28-11-2020,IN,New Delhi,187
29-11-2020,IN,New Delhi,180
30-11-2020,IN,New Delhi,199
01-12-2020,IN,New Delhi,267
02-12-2020,IN,New Delhi,218
03-12-2020,IN,New Delhi,132
04-12-2020,IN,New Delhi,97
05-12-2020,IN,New Delhi,114
06-12-2020,IN,New Delhi,153
07-12-2020,IN,New Delhi,55
08-12-2020,IN,New Delhi,68
09-12-2020,IN,New Delhi,137
10-12-2020,IN,New Delhi,179
11-12-2020,IN,New Delhi,183
12-12-2020,IN,New Delhi,320
13-12-2020,IN,New Delhi,172
14-12-2020,IN,New Delhi,165
15-12-2020,IN,New Delhi,185
16-12-2020,IN,New Delhi,190
17-12-2020,IN,New Delhi,190
18-12-2020,IN,New Delhi,197
19-12-2020,IN,New Delhi,222
20-12-2020,IN,New Delhi,250
21-12-2020,IN,New Delhi,231
22-12-2020,IN,New Delhi,380
23-12-2020,IN,New Delhi,403
24-12-2020,IN,New Delhi,373
25-12-2020,IN,New Delhi,265
26-12-2020,IN,New Delhi,250
27-12-2020,IN,New Delhi,306
28-12-2020,IN,New Delhi,170
28-12-2020,IN,New Delhi,170
29-12-2020,IN,New Delhi,189
29-12-2020,IN,New Delhi,189
30-12-2020,IN,New Delhi,214
30-12-2020,IN,New Delhi,214
31-12-2020,IN,New Delhi,299
31-12-2020,IN,New Delhi,299
01-01-2021,IN,New Delhi,390
01-01-2021,IN,New Delhi,390
02-01-2021,IN,New Delhi,242
03-01-2021,IN,New Delhi,154
04-01-2021,IN,New Delhi,95
05-01-2021,IN,New Delhi,157
06-01-2021,IN,New Delhi,89
13-01-2021,IN,New Delhi,284
14-01-2021,IN,New Delhi,436
15-01-2021,IN,New Delhi,436
16-01-2021,IN,New Delhi,314
17-01-2021,IN,New Delhi,311
18-01-2021,IN,New Delhi,267
19-01-2021,IN,New Delhi,324
20-01-2021,IN,New Delhi,199
21-01-2021,IN,New Delhi,212
22-01-2021,IN,New Delhi,282
23-01-2021,IN,New Delhi,219
24-01-2021,IN,New Delhi,287
25-01-2021,IN,New Delhi,221
26-01-2021,IN,New Delhi,210
27-01-2021,IN,New Delhi,233
28-01-2021,IN,New Delhi,309
29-01-2021,IN,New Delhi,274
30-01-2021,IN,New Delhi,215
31-01-2021,IN,New Delhi,210
01-02-2021,IN,New Delhi,406
01-02-2021,IN,New Delhi,406
02-02-2021,IN,New Delhi,266
03-02-2021,IN,New Delhi,153
04-02-2021,IN,New Delhi,137
05-02-2021,IN,New Delhi,153
06-02-2021,IN,New Delhi,139
13-02-2021,IN,New Delhi,210
14-02-2021,IN,New Delhi,219
15-02-2021,IN,New Delhi,233
16-02-2021,IN,New Delhi,209
17-02-2021,IN,New Delhi,200
18-02-2021,IN,New Delhi,197
19-02-2021,IN,New Delhi,231
22-02-2021,IN,New Delhi,184
23-02-2021,IN,New Delhi,163
24-02-2021,IN,New Delhi,169
25-02-2021,IN,New Delhi,182
26-02-2021,IN,New Delhi,171
27-02-2021,IN,New Delhi,132
28-02-2021,IN,New Delhi,154
01-03-2021,IN,New Delhi,191
01-03-2021,IN,New Delhi,191
02-03-2021,IN,New Delhi,243
03-03-2021,IN,New Delhi,164
04-03-2021,IN,New Delhi,129
05-03-2021,IN,New Delhi,166
06-03-2021,IN,New Delhi,152
13-03-2021,IN,New Delhi,154
14-03-2021,IN,New Delhi,169
15-03-2021,IN,New Delhi,161
16-03-2021,IN,New Delhi,168
17-03-2021,IN,New Delhi,173
18-03-2021,IN,New Delhi,168
19-03-2021,IN,New Delhi,167
20-03-2021,IN,New Delhi,168
21-03-2021,IN,New Delhi,164
22-03-2021,IN,New Delhi,153
23-03-2021,IN,New Delhi,151
24-03-2021,IN,New Delhi,139
25-03-2021,IN,New Delhi,132
26-03-2021,IN,New Delhi,152
27-03-2021,IN,New Delhi,158
28-03-2021,IN,New Delhi,160
29-03-2021,IN,New Delhi,159
30-03-2021,IN,New Delhi,160
31-03-2021,IN,New Delhi,153
01-04-2021,IN,New Delhi,162
02-04-2021,IN,New Delhi,232
03-04-2021,IN,New Delhi,170
04-04-2021,IN,New Delhi,153
05-04-2021,IN,New Delhi,154
06-04-2021,IN,New Delhi,147
13-04-2021,IN,New Delhi,159
14-04-2021,IN,New Delhi,151
15-04-2021,IN,New Delhi,158
16-04-2021,IN,New Delhi,163
17-04-2021,IN,New Delhi,89
18-04-2021,IN,New Delhi,124
19-04-2021,IN,New Delhi,154
20-04-2021,IN,New Delhi,134
21-04-2021,IN,New Delhi,95
22-04-2021,IN,New Delhi,104
23-04-2021,IN,New Delhi,117
24-04-2021,IN,New Delhi,95
25-04-2021,IN,New Delhi,163
26-04-2021,IN,New Delhi,175
27-04-2021,IN,New Delhi,177
28-04-2021,IN,New Delhi,194
29-04-2021,IN,New Delhi,176
30-04-2021,IN,New Delhi,170
01-05-2021,IN,New Delhi,156
02-05-2021,IN,New Delhi,159
03-05-2021,IN,New Delhi,165
04-05-2021,IN,New Delhi,163
05-05-2021,IN,New Delhi,154
06-05-2021,IN,New Delhi,114
13-05-2021,IN,New Delhi,102
14-05-2021,IN,New Delhi,114
15-05-2021,IN,New Delhi,119
16-05-2021,IN,New Delhi,134
17-05-2021,IN,New Delhi,159
18-05-2021,IN,New Delhi,76
19-05-2021,IN,New Delhi,95
20-05-2021,IN,New Delhi,97
21-05-2021,IN,New Delhi,80
22-05-2021,IN,New Delhi,76
23-05-2021,IN,New Delhi,162
24-05-2021,IN,New Delhi,119
25-05-2021,IN,New Delhi,112
26-05-2021,IN,New Delhi,99
27-05-2021,IN,New Delhi,132
28-05-2021,IN,New Delhi,80
29-05-2021,IN,New Delhi,61
30-05-2021,IN,New Delhi,72
31-05-2021,IN,New Delhi,97
01-01-2019,IN,Patna,388
02-01-2019,IN,Patna,212
03-01-2019,IN,Patna,137
04-01-2019,IN,Patna,136
05-01-2019,IN,Patna,138
06-01-2019,IN,Patna,145
07-01-2019,IN,Patna,130
08-01-2019,IN,Patna,123
09-01-2019,IN,Patna,142
10-01-2019,IN,Patna,85
10-01-2019,IN,Patna,85
11-01-2019,IN,Patna,231
12-01-2019,IN,Patna,195
13-01-2019,IN,Patna,261
14-01-2019,IN,Patna,268
15-01-2019,IN,Patna,194
16-01-2019,IN,Patna,262
17-01-2019,IN,Patna,318
18-01-2019,IN,Patna,324
19-01-2019,IN,Patna,321
20-01-2019,IN,Patna,323
21-01-2019,IN,Patna,356
22-01-2019,IN,Patna,247
23-01-2019,IN,Patna,208
24-01-2019,IN,Patna,175
25-01-2019,IN,Patna,251
26-01-2019,IN,Patna,192
27-01-2019,IN,Patna,165
28-01-2019,IN,Patna,167
29-01-2019,IN,Patna,174
30-01-2019,IN,Patna,173
31-01-2019,IN,Patna,222
01-02-2019,IN,Patna,356
02-02-2019,IN,Patna,250
03-02-2019,IN,Patna,167
04-02-2019,IN,Patna,153
05-02-2019,IN,Patna,126
06-02-2019,IN,Patna,123
07-02-2019,IN,Patna,78
08-02-2019,IN,Patna,151
09-02-2019,IN,Patna,103
10-02-2019,IN,Patna,106
10-02-2019,IN,Patna,106
11-02-2019,IN,Patna,231
12-02-2019,IN,Patna,253
13-02-2019,IN,Patna,214
14-02-2019,IN,Patna,232
15-02-2019,IN,Patna,194
16-02-2019,IN,Patna,129
17-02-2019,IN,Patna,160
18-02-2019,IN,Patna,172
19-02-2019,IN,Patna,204
20-02-2019,IN,Patna,207
21-02-2019,IN,Patna,230
22-02-2019,IN,Patna,228
23-02-2019,IN,Patna,157
24-02-2019,IN,Patna,157
25-02-2019,IN,Patna,162
26-02-2019,IN,Patna,162
27-02-2019,IN,Patna,153
28-02-2019,IN,Patna,109
01-03-2019,IN,Patna,353
02-03-2019,IN,Patna,228
03-03-2019,IN,Patna,181
04-03-2019,IN,Patna,161
05-03-2019,IN,Patna,111
06-03-2019,IN,Patna,134
07-03-2019,IN,Patna,87
08-03-2019,IN,Patna,105
09-03-2019,IN,Patna,109
10-03-2019,IN,Patna,109
10-03-2019,IN,Patna,109
11-03-2019,IN,Patna,210
12-03-2019,IN,Patna,237
13-03-2019,IN,Patna,160
14-03-2019,IN,Patna,152
15-03-2019,IN,Patna,152
16-03-2019,IN,Patna,154
17-03-2019,IN,Patna,155
18-03-2019,IN,Patna,156
19-03-2019,IN,Patna,175
20-03-2019,IN,Patna,173
21-03-2019,IN,Patna,200
22-03-2019,IN,Patna,142
23-03-2019,IN,Patna,107
24-03-2019,IN,Patna,109
25-03-2019,IN,Patna,133
26-03-2019,IN,Patna,161
27-03-2019,IN,Patna,152
28-03-2019,IN,Patna,159
29-03-2019,IN,Patna,169
30-03-2019,IN,Patna,172
31-03-2019,IN,Patna,167
01-04-2019,IN,Patna,332
02-04-2019,IN,Patna,194
03-04-2019,IN,Patna,164
04-04-2019,IN,Patna,151
05-04-2019,IN,Patna,97
06-04-2019,IN,Patna,127
07-04-2019,IN,Patna,94
08-04-2019,IN,Patna,122
09-04-2019,IN,Patna,109
10-04-2019,IN,Patna,110
10-04-2019,IN,Patna,110
11-04-2019,IN,Patna,232
12-04-2019,IN,Patna,238
13-04-2019,IN,Patna,154
15-04-2019,IN,Patna,140
16-04-2019,IN,Patna,152
17-04-2019,IN,Patna,95
18-04-2019,IN,Patna,99
19-04-2019,IN,Patna,122
20-04-2019,IN,Patna,104
21-04-2019,IN,Patna,156
22-04-2019,IN,Patna,140
23-04-2019,IN,Patna,133
24-04-2019,IN,Patna,142
25-04-2019,IN,Patna,154
26-04-2019,IN,Patna,154
27-04-2019,IN,Patna,156
28-04-2019,IN,Patna,156
29-04-2019,IN,Patna,151
30-04-2019,IN,Patna,156
01-05-2019,IN,Patna,358
02-05-2019,IN,Patna,193
03-05-2019,IN,Patna,171
04-05-2019,IN,Patna,147
05-05-2019,IN,Patna,117
06-05-2019,IN,Patna,138
07-05-2019,IN,Patna,98
08-05-2019,IN,Patna,109
09-05-2019,IN,Patna,116
10-05-2019,IN,Patna,153
10-05-2019,IN,Patna,153
11-05-2019,IN,Patna,211
12-05-2019,IN,Patna,228
13-05-2019,IN,Patna,158
14-05-2019,IN,Patna,152
15-05-2019,IN,Patna,134
16-05-2019,IN,Patna,151
17-05-2019,IN,Patna,151
18-05-2019,IN,Patna,144
19-05-2019,IN,Patna,98
20-05-2019,IN,Patna,151
21-05-2019,IN,Patna,158
22-05-2019,IN,Patna,155
23-05-2019,IN,Patna,139
24-05-2019,IN,Patna,130
25-05-2019,IN,Patna,141
26-05-2019,IN,Patna,141
27-05-2019,IN,Patna,155
28-05-2019,IN,Patna,149
29-05-2019,IN,Patna,145
30-05-2019,IN,Patna,145
31-05-2019,IN,Patna,108
01-06-2019,IN,Patna,204
02-06-2019,IN,Patna,199
03-06-2019,IN,Patna,154
04-06-2019,IN,Patna,134
05-06-2019,IN,Patna,147
06-06-2019,IN,Patna,114
07-06-2019,IN,Patna,81
08-06-2019,IN,Patna,87
09-06-2019,IN,Patna,98
10-06-2019,IN,Patna,152
10-06-2019,IN,Patna,152
11-06-2019,IN,Patna,198
12-06-2019,IN,Patna,222
13-06-2019,IN,Patna,158
14-06-2019,IN,Patna,161
15-06-2019,IN,Patna,168
16-06-2019,IN,Patna,129
17-06-2019,IN,Patna,97
18-06-2019,IN,Patna,95
19-06-2019,IN,Patna,130
20-06-2019,IN,Patna,131
21-06-2019,IN,Patna,120
22-06-2019,IN,Patna,96
23-06-2019,IN,Patna,96
24-06-2019,IN,Patna,101
25-06-2019,IN,Patna,153
26-06-2019,IN,Patna,130
27-06-2019,IN,Patna,106
28-06-2019,IN,Patna,100
29-06-2019,IN,Patna,105
30-06-2019,IN,Patna,122
01-07-2019,IN,Patna,279
02-07-2019,IN,Patna,197
03-07-2019,IN,Patna,155
04-07-2019,IN,Patna,93
05-07-2019,IN,Patna,154
06-07-2019,IN,Patna,104
07-07-2019,IN,Patna,68
08-07-2019,IN,Patna,70
09-07-2019,IN,Patna,104
10-07-2019,IN,Patna,153
11-07-2019,IN,Patna,195
12-07-2019,IN,Patna,199
13-07-2019,IN,Patna,80
14-07-2019,IN,Patna,77
15-07-2019,IN,Patna,102
16-07-2019,IN,Patna,133
17-07-2019,IN,Patna,114
18-07-2019,IN,Patna,140
19-07-2019,IN,Patna,151
20-07-2019,IN,Patna,108
21-07-2019,IN,Patna,79
22-07-2019,IN,Patna,106
23-07-2019,IN,Patna,142
24-07-2019,IN,Patna,126
25-07-2019,IN,Patna,115
26-07-2019,IN,Patna,153
27-07-2019,IN,Patna,87
28-07-2019,IN,Patna,65
29-07-2019,IN,Patna,72
30-07-2019,IN,Patna,82
31-07-2019,IN,Patna,95
01-08-2019,IN,Patna,221
02-08-2019,IN,Patna,182
03-08-2019,IN,Patna,154
04-08-2019,IN,Patna,134
05-08-2019,IN,Patna,158
06-08-2019,IN,Patna,114
07-08-2019,IN,Patna,82
08-08-2019,IN,Patna,42
09-08-2019,IN,Patna,110
10-08-2019,IN,Patna,149
11-08-2019,IN,Patna,180
12-08-2019,IN,Patna,184
13-08-2019,IN,Patna,63
14-08-2019,IN,Patna,77
15-08-2019,IN,Patna,84
16-08-2019,IN,Patna,96
17-08-2019,IN,Patna,115
18-08-2019,IN,Patna,114
19-08-2019,IN,Patna,97
20-08-2019,IN,Patna,113
21-08-2019,IN,Patna,120
22-08-2019,IN,Patna,115
23-08-2019,IN,Patna,97
24-08-2019,IN,Patna,87
25-08-2019,IN,Patna,79
26-08-2019,IN,Patna,99
27-08-2019,IN,Patna,102
28-08-2019,IN,Patna,119
29-08-2019,IN,Patna,100
30-08-2019,IN,Patna,124
31-08-2019,IN,Patna,142
01-09-2019,IN,Patna,228
02-09-2019,IN,Patna,165
03-09-2019,IN,Patna,164
04-09-2019,IN,Patna,127
05-09-2019,IN,Patna,143
06-09-2019,IN,Patna,117
07-09-2019,IN,Patna,85
08-09-2019,IN,Patna,77
09-09-2019,IN,Patna,114
10-09-2019,IN,Patna,106
11-09-2019,IN,Patna,180
12-09-2019,IN,Patna,197
13-09-2019,IN,Patna,77
14-09-2019,IN,Patna,100
15-09-2019,IN,Patna,114
16-09-2019,IN,Patna,118
17-09-2019,IN,Patna,101
18-09-2019,IN,Patna,79
19-09-2019,IN,Patna,105
20-09-2019,IN,Patna,109
21-09-2019,IN,Patna,104
22-09-2019,IN,Patna,100
23-09-2019,IN,Patna,124
24-09-2019,IN,Patna,94
25-09-2019,IN,Patna,72
26-09-2019,IN,Patna,83
27-09-2019,IN,Patna,87
28-09-2019,IN,Patna,60
29-09-2019,IN,Patna,64
30-09-2019,IN,Patna,80
30-09-2019,IN,Patna,80
01-10-2019,IN,Patna,262
02-10-2019,IN,Patna,170
03-10-2019,IN,Patna,160
04-10-2019,IN,Patna,109
05-10-2019,IN,Patna,152
06-10-2019,IN,Patna,144
07-10-2019,IN,Patna,59
08-10-2019,IN,Patna,94
09-10-2019,IN,Patna,114
10-10-2019,IN,Patna,117
11-10-2019,IN,Patna,161
12-10-2019,IN,Patna,222
13-10-2019,IN,Patna,154
14-10-2019,IN,Patna,137
15-10-2019,IN,Patna,156
16-10-2019,IN,Patna,161
17-10-2019,IN,Patna,170
18-10-2019,IN,Patna,170
19-10-2019,IN,Patna,164
20-10-2019,IN,Patna,140
21-10-2019,IN,Patna,167
22-10-2019,IN,Patna,177
23-10-2019,IN,Patna,186
24-10-2019,IN,Patna,164
25-10-2019,IN,Patna,89
26-10-2019,IN,Patna,117
27-10-2019,IN,Patna,158
28-10-2019,IN,Patna,184
29-10-2019,IN,Patna,208
30-10-2019,IN,Patna,200
31-10-2019,IN,Patna,200
01-11-2019,IN,Patna,297
02-11-2019,IN,Patna,196
03-11-2019,IN,Patna,167
04-11-2019,IN,Patna,139
05-11-2019,IN,Patna,159
06-11-2019,IN,Patna,144
07-11-2019,IN,Patna,75
08-11-2019,IN,Patna,104
09-11-2019,IN,Patna,112
10-11-2019,IN,Patna,151
11-11-2019,IN,Patna,166
12-11-2019,IN,Patna,209
13-11-2019,IN,Patna,216
14-11-2019,IN,Patna,196
15-11-2019,IN,Patna,190
16-11-2019,IN,Patna,189
17-11-2019,IN,Patna,210
18-11-2019,IN,Patna,200
19-11-2019,IN,Patna,187
20-11-2019,IN,Patna,212
21-11-2019,IN,Patna,200
22-11-2019,IN,Patna,280
23-11-2019,IN,Patna,317
24-11-2019,IN,Patna,289
25-11-2019,IN,Patna,318
26-11-2019,IN,Patna,345
27-11-2019,IN,Patna,343
28-11-2019,IN,Patna,266
29-11-2019,IN,Patna,293
30-11-2019,IN,Patna,196
01-12-2019,IN,Patna,338
02-12-2019,IN,Patna,187
03-12-2019,IN,Patna,169
04-12-2019,IN,Patna,154
05-12-2019,IN,Patna,152
06-12-2019,IN,Patna,137
07-12-2019,IN,Patna,91
08-12-2019,IN,Patna,90
09-12-2019,IN,Patna,86
10-12-2019,IN,Patna,152
11-12-2019,IN,Patna,184
12-12-2019,IN,Patna,248
13-12-2019,IN,Patna,169
14-12-2019,IN,Patna,158
15-12-2019,IN,Patna,190
16-12-2019,IN,Patna,173
17-12-2019,IN,Patna,166
18-12-2019,IN,Patna,173
19-12-2019,IN,Patna,170
20-12-2019,IN,Patna,207
21-12-2019,IN,Patna,300
22-12-2019,IN,Patna,304
23-12-2019,IN,Patna,248
24-12-2019,IN,Patna,202
25-12-2019,IN,Patna,267
26-12-2019,IN,Patna,194
27-12-2019,IN,Patna,207
28-12-2019,IN,Patna,253
29-12-2019,IN,Patna,251
30-12-2019,IN,Patna,254
30-12-2019,IN,Patna,254
31-12-2019,IN,Patna,258
31-12-2019,IN,Patna,258
01-01-2020,IN,Patna,327
01-01-2020,IN,Patna,327
02-01-2020,IN,Patna,162
03-01-2020,IN,Patna,159
04-01-2020,IN,Patna,145
04-01-2020,IN,Patna,145
05-01-2020,IN,Patna,80
06-01-2020,IN,Patna,58
07-01-2020,IN,Patna,115
07-01-2020,IN,Patna,115
08-01-2020,IN,Patna,98
09-01-2020,IN,Patna,74
10-01-2020,IN,Patna,147
10-01-2020,IN,Patna,147
11-01-2020,IN,Patna,158
12-01-2020,IN,Patna,191
13-01-2020,IN,Patna,200
14-01-2020,IN,Patna,193
15-01-2020,IN,Patna,202
16-01-2020,IN,Patna,183
17-01-2020,IN,Patna,198
18-01-2020,IN,Patna,174
19-01-2020,IN,Patna,168
20-01-2020,IN,Patna,166
21-01-2020,IN,Patna,186
22-01-2020,IN,Patna,191
23-01-2020,IN,Patna,178
24-01-2020,IN,Patna,154
25-01-2020,IN,Patna,175
26-01-2020,IN,Patna,199
27-01-2020,IN,Patna,223
28-01-2020,IN,Patna,205
29-01-2020,IN,Patna,182
30-01-2020,IN,Patna,187
31-01-2020,IN,Patna,143
01-02-2020,IN,Patna,226
01-02-2020,IN,Patna,226
02-02-2020,IN,Patna,152
03-02-2020,IN,Patna,157
04-02-2020,IN,Patna,116
04-02-2020,IN,Patna,116
05-02-2020,IN,Patna,67
06-02-2020,IN,Patna,94
07-02-2020,IN,Patna,108
07-02-2020,IN,Patna,108
08-02-2020,IN,Patna,90
09-02-2020,IN,Patna,64
10-02-2020,IN,Patna,107
10-02-2020,IN,Patna,107
11-02-2020,IN,Patna,170
12-02-2020,IN,Patna,196
13-02-2020,IN,Patna,172
14-02-2020,IN,Patna,169
15-02-2020,IN,Patna,150
16-02-2020,IN,Patna,158
17-02-2020,IN,Patna,165
18-02-2020,IN,Patna,161
19-02-2020,IN,Patna,164
20-02-2020,IN,Patna,173
21-02-2020,IN,Patna,173
22-02-2020,IN,Patna,153
23-02-2020,IN,Patna,156
24-02-2020,IN,Patna,111
25-02-2020,IN,Patna,110
26-02-2020,IN,Patna,107
27-02-2020,IN,Patna,133
28-02-2020,IN,Patna,159
29-02-2020,IN,Patna,164
01-03-2020,IN,Patna,174
01-03-2020,IN,Patna,174
02-03-2020,IN,Patna,157
03-03-2020,IN,Patna,169
04-03-2020,IN,Patna,88
04-03-2020,IN,Patna,88
05-03-2020,IN,Patna,84
06-03-2020,IN,Patna,96
07-03-2020,IN,Patna,86
07-03-2020,IN,Patna,86
08-03-2020,IN,Patna,107
09-03-2020,IN,Patna,87
10-03-2020,IN,Patna,110
10-03-2020,IN,Patna,110
11-03-2020,IN,Patna,170
12-03-2020,IN,Patna,220
13-03-2020,IN,Patna,151
14-03-2020,IN,Patna,86
15-03-2020,IN,Patna,101
16-03-2020,IN,Patna,129
17-03-2020,IN,Patna,145
18-03-2020,IN,Patna,152
19-03-2020,IN,Patna,148
20-03-2020,IN,Patna,109
21-03-2020,IN,Patna,166
22-03-2020,IN,Patna,154
23-03-2020,IN,Patna,118
24-03-2020,IN,Patna,139
25-03-2020,IN,Patna,154
26-03-2020,IN,Patna,123
27-03-2020,IN,Patna,120
28-03-2020,IN,Patna,82
29-03-2020,IN,Patna,68
30-03-2020,IN,Patna,79
30-03-2020,IN,Patna,79
31-03-2020,IN,Patna,113
31-03-2020,IN,Patna,113
01-04-2020,IN,Patna,163
01-04-2020,IN,Patna,163
02-04-2020,IN,Patna,176
03-04-2020,IN,Patna,160
04-04-2020,IN,Patna,98
04-04-2020,IN,Patna,98
05-04-2020,IN,Patna,87
06-04-2020,IN,Patna,100
07-04-2020,IN,Patna,68
07-04-2020,IN,Patna,68
08-04-2020,IN,Patna,98
09-04-2020,IN,Patna,93
10-04-2020,IN,Patna,83
10-04-2020,IN,Patna,83
11-04-2020,IN,Patna,163
12-04-2020,IN,Patna,260
13-04-2020,IN,Patna,113
14-04-2020,IN,Patna,128
15-04-2020,IN,Patna,75
16-04-2020,IN,Patna,95
17-04-2020,IN,Patna,114
18-04-2020,IN,Patna,108
19-04-2020,IN,Patna,108
20-04-2020,IN,Patna,69
21-04-2020,IN,Patna,61
22-04-2020,IN,Patna,62
23-04-2020,IN,Patna,92
24-04-2020,IN,Patna,70
25-04-2020,IN,Patna,83
26-04-2020,IN,Patna,44
27-04-2020,IN,Patna,70
28-04-2020,IN,Patna,64
29-04-2020,IN,Patna,69
30-04-2020,IN,Patna,88
01-05-2020,IN,Patna,149
01-05-2020,IN,Patna,149
02-05-2020,IN,Patna,175
03-05-2020,IN,Patna,161
04-05-2020,IN,Patna,122
04-05-2020,IN,Patna,122
05-05-2020,IN,Patna,66
06-05-2020,IN,Patna,78
07-05-2020,IN,Patna,65
07-05-2020,IN,Patna,65
08-05-2020,IN,Patna,61
09-05-2020,IN,Patna,118
10-05-2020,IN,Patna,103
11-05-2020,IN,Patna,164
12-05-2020,IN,Patna,257
13-05-2020,IN,Patna,118
14-05-2020,IN,Patna,139
15-05-2020,IN,Patna,102
16-05-2020,IN,Patna,122
17-05-2020,IN,Patna,133
18-05-2020,IN,Patna,124
19-05-2020,IN,Patna,102
20-05-2020,IN,Patna,90
21-05-2020,IN,Patna,73
22-05-2020,IN,Patna,60
23-05-2020,IN,Patna,83
24-05-2020,IN,Patna,131
25-05-2020,IN,Patna,123
26-05-2020,IN,Patna,106
27-05-2020,IN,Patna,86
28-05-2020,IN,Patna,64
29-05-2020,IN,Patna,77
30-05-2020,IN,Patna,73
31-05-2020,IN,Patna,34
01-06-2020,IN,Patna,183
02-06-2020,IN,Patna,167
03-06-2020,IN,Patna,103
04-06-2020,IN,Patna,115
05-06-2020,IN,Patna,65
06-06-2020,IN,Patna,52
07-06-2020,IN,Patna,57
08-06-2020,IN,Patna,54
09-06-2020,IN,Patna,78
10-06-2020,IN,Patna,88
11-06-2020,IN,Patna,167
12-06-2020,IN,Patna,233
13-06-2020,IN,Patna,57
14-06-2020,IN,Patna,57
15-06-2020,IN,Patna,65
16-06-2020,IN,Patna,61
17-06-2020,IN,Patna,67
18-06-2020,IN,Patna,80
19-06-2020,IN,Patna,75
20-06-2020,IN,Patna,77
21-06-2020,IN,Patna,56
22-06-2020,IN,Patna,68
23-06-2020,IN,Patna,81
24-06-2020,IN,Patna,86
25-06-2020,IN,Patna,85
26-06-2020,IN,Patna,62
27-06-2020,IN,Patna,73
28-06-2020,IN,Patna,75
29-06-2020,IN,Patna,71
29-06-2020,IN,Patna,71
30-06-2020,IN,Patna,92
30-06-2020,IN,Patna,92
01-07-2020,IN,Patna,235
02-07-2020,IN,Patna,172
03-07-2020,IN,Patna,104
04-07-2020,IN,Patna,95
05-07-2020,IN,Patna,82
06-07-2020,IN,Patna,72
07-07-2020,IN,Patna,65
08-07-2020,IN,Patna,61
09-07-2020,IN,Patna,73
10-07-2020,IN,Patna,110
11-07-2020,IN,Patna,186
12-07-2020,IN,Patna,211
13-07-2020,IN,Patna,64
14-07-2020,IN,Patna,79
15-07-2020,IN,Patna,74
16-07-2020,IN,Patna,73
17-07-2020,IN,Patna,71
18-07-2020,IN,Patna,85
19-07-2020,IN,Patna,73
20-07-2020,IN,Patna,54
21-07-2020,IN,Patna,61
22-07-2020,IN,Patna,63
23-07-2020,IN,Patna,56
24-07-2020,IN,Patna,56
25-07-2020,IN,Patna,79
26-07-2020,IN,Patna,71
27-07-2020,IN,Patna,76
28-07-2020,IN,Patna,66
29-07-2020,IN,Patna,70
30-07-2020,IN,Patna,93
31-07-2020,IN,Patna,89
01-08-2020,IN,Patna,184
02-08-2020,IN,Patna,170
03-08-2020,IN,Patna,122
04-08-2020,IN,Patna,124
05-08-2020,IN,Patna,82
06-08-2020,IN,Patna,71
07-08-2020,IN,Patna,72
08-08-2020,IN,Patna,85
09-08-2020,IN,Patna,80
10-08-2020,IN,Patna,134
11-08-2020,IN,Patna,178
12-08-2020,IN,Patna,174
13-08-2020,IN,Patna,74
14-08-2020,IN,Patna,69
15-08-2020,IN,Patna,75
16-08-2020,IN,Patna,59
17-08-2020,IN,Patna,68
18-08-2020,IN,Patna,81
19-08-2020,IN,Patna,78
20-08-2020,IN,Patna,58
21-08-2020,IN,Patna,55
22-08-2020,IN,Patna,71
23-08-2020,IN,Patna,74
24-08-2020,IN,Patna,65
25-08-2020,IN,Patna,64
26-08-2020,IN,Patna,65
27-08-2020,IN,Patna,52
28-08-2020,IN,Patna,72
29-08-2020,IN,Patna,80
30-08-2020,IN,Patna,78
31-08-2020,IN,Patna,85
01-09-2020,IN,Patna,171
02-09-2020,IN,Patna,172
03-09-2020,IN,Patna,104
04-09-2020,IN,Patna,123
05-09-2020,IN,Patna,101
06-09-2020,IN,Patna,121
07-09-2020,IN,Patna,54
08-09-2020,IN,Patna,97
